"","year_end","fran_id","id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG"
"43",1992,"Timberwolves","MIN-1992",1420.9362,10128000,16430.9490446745,Inf,-9530194.59832183,47728.8378403913,800192.53652682,Inf,589088.594935365,844000,1369.24575372288,Inf,-794182.883193486,3977.40315336594,66682.711377235,Inf,49090.7162446138,1590000,8695.65217391304,Inf,950000,22222.2222222222,157425.742574257,Inf,100632.911392405,2e+05,122.047244094488,67391.3043478261,-6250000,277.777777777778,13605.4421768707,-13400000,10810.8108108108,435146.99710662,2368.21693930092,NA,1786374.39923446,6204.46973343942,41877.9627550485,NA,30961.1416210995
"44",1992,"Knicks","NYK-1992",1626.2737,11429000,24036.1595387893,5212062.57466592,-3497535.33319584,67668.4365961628,737209.315569487,Inf,569858.308645888,952416.666666667,2003.01329489911,434338.547888827,-291461.27776632,5639.03638301357,61434.1096307906,Inf,47488.1923871573,3139000,10000,4125000,784750,32500,137675.438596491,Inf,115404.411764706,120000,95.5414012738854,-1300000,-4062500,351.185250219491,-14772.7272727273,-2883333.33333333,4304.6357615894,831780.724856271,3246.92066850384,1249327.93609537,1289531.86776198,9965.5812673307,45195.7313737409,NA,35022.7772662163
"45",1992,"Thunder","OKC-1992",1599.9219,13008000,13615.7714773081,5737363.37910925,2841665.875802,37396.4986464485,1000580.03608222,-13576159.3901158,687645.925248153,1000615.38461538,1047.36703671601,441335.644546865,218589.682754,2876.6537420345,76967.6950832479,-1044319.95308583,52895.8404037041,2875000,4336.73469387755,3e+06,2916666.66666667,13709.6774193548,203900.709219858,2625000,129504.504504505,130000,237.83185840708,-1416666.66666667,-1666666.66666667,432.595573440644,13265.306122449,-14375000,8280.25477707006,799769.085263734,1203.39711154032,969918.65406935,1214184.2202154,3649.11250543617,56741.594494492,4255836.26213167,42925.4088324244
"46",1992,"Magic","ORL-1992",1482.2996,12250000,10881.4691069011,4670858.9872656,-14316316.5786742,25741.8381102114,953375.161352024,Inf,626333.679864962,1020833.33333333,906.789092241755,389238.2489388,-1193026.38155618,2145.15317585095,79447.9301126687,Inf,52194.4733220801,1980000,3256.57894736842,2828571.42857143,1071428.57142857,5515.32033426184,137500,Inf,89953.2710280374,525000,340.444847934635,-2750000,-7770000,627.090301003345,33742.3312883436,-5470000,24229.0748898678,535594.458748804,806.240286129751,1432045.08205948,2259744.0511963,1335.04148375098,33126.3738755852,NA,22518.8963648927
"47",1992,"Sixers","PHI-1992",1527.7761,13088000,21788.6251666464,-5638326.08804689,Inf,89836.7031208723,1198218.30180201,-20228073.1538992,783319.385000159,1090666.66666667,1815.7187638872,-469860.507337241,Inf,7486.39192673936,99851.5251501676,-1685672.76282494,65276.6154166799,3200000,12500,2050000,Inf,55555.5555555556,185185.185185185,5e+06,214285.714285714,335000,267.175572519084,-5e+06,-1928571.42857143,524.088541666667,34453.781512605,-13320000,15727.6995305164,802460.118899527,3386.9454067905,2053824.0660128,NA,15471.7287660094,50387.3581998029,5059933.53307274,57927.7149996235
"48",1992,"Suns","PHO-1992",1646.6823,11592000,10016.3049029652,5446693.1687058,-295724.693530076,28541.2782913009,774637.386879702,Inf,623921.624206519,966000,834.692075247097,453891.09739215,-24643.7244608397,2378.43985760841,64553.1155733085,Inf,51993.4686838766,2275000,2493.43832020997,1583333.33333333,1083333.33333333,10555.5555555556,143081.761006289,Inf,86501.9011406844,250000,187.521906764809,54591.8367346939,-1263888.88888889,377.291960507757,14792.899408284,-1172500,8680.55555555555,614195.556657798,655.889780556089,466957.787919626,776667.505813333,2798.09061039445,34565.596588222,NA,25441.6596995848
"49",1992,"Trailblazers","POR-1992",1707.6542,11192000,17791.7861632547,2394648.32819798,Inf,44030.8945680556,821517.527330581,Inf,631279.233003447,860923.076923077,1368.59893563498,184203.717553691,Inf,3386.99188985043,63193.6559485062,Inf,48559.9410002651,2013000,8823.52941176471,1714285.71428571,Inf,15584.4155844156,191714.285714286,Inf,127819.54887218,130000,145.413870246085,-1500000,-1714285.71428571,391.566265060241,9285.71428571429,-3355000,3968.25396825397,671244.424128109,2396.55280187444,670382.816950845,NA,5320.96505662457,52645.1966457902,NA,41596.6811379492
"50",1992,"Kings","SAC-1992",1399.9952,9632000,12058.1432736677,10626077.1589931,-6142210.60272082,37687.9515288538,712253.623267768,-14599686.1471861,513391.509773191,802666.666666667,1004.84527280564,885506.429916091,-511850.883560068,3140.66262740448,59354.4686056473,-1216640.51226551,42782.6258144326,2333000,5793.10344827586,5040000,1289000,20160,167841.726618705,4750000,112163.461538462,210000,205.580029368576,136585.365853659,-3166666.66666667,454.914703493095,18260.8695652174,-7776666.66666667,11351.3513513514,567075.325016372,1557.55159593283,1369697.43473015,1051248.07571297,5549.96948178015,38096.4130810181,3268803.36331063,26433.5718822045
"51",1992,"Spurs","SAS-1992",1619.5494,10999000,7640.16886937379,4421894.49361694,20044120.5713025,21639.3745296804,767810.018649835,Inf,553759.191516795,916583.333333333,636.680739114483,368491.207801412,1670343.38094188,1803.2812108067,63984.1682208196,Inf,46146.5992930662,2240000,1317.52305665349,3333333.33333333,18610000,6622.51655629139,125138.888888889,Inf,99558.0110497237,130000,96.2962962962963,-1750000,-664736.842105263,271.966527196653,11111.1111111111,-3333333.33333333,6806.28272251309,752112.957949238,412.08017184178,1121292.33915222,5363007.15029004,1778.03627882859,45360.9032871311,NA,34950.4320958823
"52",1992,"Jazz","UTA-1992",1659.5172,11386000,7440.19555299012,4146715.11221116,-840874.314577911,20144.3749834727,746912.957371431,10238093.5830141,649393.988149554,948833.333333333,620.01629608251,345559.592684264,-70072.8595481592,1678.6979152894,62242.7464476193,853174.465251178,54116.1656791295,2556000,1255.23012552301,1e+06,784117.647058823,5011.27819548872,146483.516483516,6e+06,185138.888888889,130000,170.827858081472,75000,-1468750,383.104125736739,8666.66666666667,-1300000,5019.30501930502,814645.358794893,338.380237101285,282978.897425795,706289.342758563,1261.99584189163,44981.1287604413,2072518.15407166,53194.3522120852
"53",1992,"Wizards","WAS-1992",1421.5116,8208000,5508.39133589162,-1837430.35288797,-3276087.6395198,20048.0431525093,619886.227788804,-2052312.63181264,505353.969676157,684000,459.032611324302,-153119.196073997,-273007.303293317,1670.67026270911,51657.185649067,-171026.052651053,42112.8308063464,2300000,915.969733174034,1375000,770000,8720.93023255814,115577.889447236,1500000,166666.666666667,130000,58.3221175414984,-6200000,-2250000,163.727959697733,10077.519379845,-2066666.66666667,7103.82513661202,613816.673845627,313.563308751237,1936852.6224098,806797.289667382,2341.4845491045,36561.2803143072,1020546.09731308,47130.655199926
"54",1993,"Hawks","ATL-1993",1554.0016,15936000,16263.4444184426,Inf,-7607785.71228377,59514.4353085273,1405498.89852925,Inf,995827.626404638,1448727.27272727,1478.49494713115,Inf,-691616.882934888,5410.40320986612,127772.627139023,Inf,90529.7842186034,3500000,7024.73498233216,Inf,2450000,28000,414166.666666667,Inf,345070.422535211,250000,234.042553191489,-2500000,-6062500,617.399438727783,36231.884057971,-6626666.66666667,18382.3529411765,1008073.41904338,1925.13748245942,NA,2192487.22823619,8212.3720958544,116680.547833974,NA,92766.3056298452
"55",1993,"Nets","BKN-1993",1598.4889,16174000,22383.5097910552,Inf,Inf,86297.754570518,518896.907036744,Inf,844611.502481206,1155285.71428571,1598.82212793251,Inf,Inf,6164.12532646557,37064.0647883389,Inf,60329.3930343719,2870000,5755.39568345324,Inf,Inf,25000,196969.696969697,Inf,154761.904761905,125000,118.043844856661,-5510000,-1113636.36363636,358.056265984655,-625000,-5e+06,9210.52631578947,932595.421273459,1672.75671315436,NA,NA,8028.48746788514,197028.46157957,NA,44663.1956033117
"56",1993,"Celtics","BOS-1993",1603.6565,20556000,33747.749810686,Inf,7021656.13550595,105364.536338977,1609233.20419015,Inf,1076502.04215056,1370400,2249.84998737907,Inf,468110.40903373,7024.30242259844,107282.213612676,Inf,71766.8028100374,3513000,7615.8940397351,Inf,5018571.42857143,35937.5,275000,Inf,173910.891089109,140000,381.3882532418,-1833333.33333333,-1400000,865.051903114187,6763.28502415459,-17500000,4191.61676646707,1204069.69423345,2212.7760491347,NA,1508637.91536791,9922.8522815019,85782.0963695598,NA,57244.6715701178
"57",1993,"Hornets","CHA-1993",1520.8497,13293000,14841.7292263347,9614959.12182539,-3077760.17649001,41467.2119764461,878361.980145079,-21159090.1562206,676538.341930278,1107750,1236.81076886123,801246.593485449,-256480.014707501,3455.60099803717,73196.8316787566,-1763257.51301838,56378.1951608565,2540000,5637.45019920319,3220000,1.2e+07,15215.0537634409,136285.714285714,1734545.45454545,113392.857142857,129000,87.6954452753229,56086.9565217391,-9540000,293.181818181818,11217.3913043478,-14150000,8860.75949367089,835430.332768144,1716.15450769136,1089872.40270123,5105060.68085316,5226.39178125926,45443.0773808307,5616910.20734211,35434.5708412904
"58",1993,"Bulls","CHI-1993",1755.1117,17536000,11508.4553364282,Inf,-449600.403882843,33683.3379345394,1234245.15149637,Inf,927925.939931246,1348923.07692308,885.265795109865,Inf,-34584.6464525264,2591.02599496457,94941.9347304897,Inf,71378.9184562497,4e+06,1755.78611332801,Inf,2043333.33333333,6214.68926553672,265060.240963855,Inf,143305.439330544,8000,216.69341894061,72000,-1562500,535.183349851338,414.507772020725,-1.4e+07,300.751879699248,1234979.51815259,442.070959845356,NA,862854.341380764,1733.87491038002,76057.6471010623,NA,50007.4355198601
"59",1993,"Cavaliers","CLE-1993",1678.0421,15413000,12752.533798234,2812790.51102468,Inf,29338.661082165,949110.205706034,Inf,775011.086883734,1284416.66666667,1062.71114985283,234399.209252056,Inf,2444.88842351375,79092.5171421695,Inf,64584.2572403112,3143000,2151.26625598905,1820000,Inf,5485.16579406632,224500,Inf,174611.111111111,140000,240.50024050024,-2500000,-3410000,561.797752808989,12430.9392265193,-1516666.66666667,7062.14689265537,1096438.98460867,627.727703013528,982534.32324499,NA,1450.94421715835,62859.9654668317,NA,57790.973819799
"60",1993,"Mavericks","DAL-1993",1323.0702,8827000,8033.08151315396,Inf,-4009526.26095957,19987.5261023622,741236.100949614,Inf,430148.190308665,630500,573.791536653855,Inf,-286394.732925684,1427.68043588301,52945.4357821153,Inf,30724.8707363332,2069000,1210.62992125984,Inf,-17948.7179487179,2941.17647058824,179126.213592233,Inf,88042.5531914894,140000,95.0570342205323,-15370000,-2298888.88888889,254.237288135593,10370.3703703704,-2500000,6008.58369098712,689316.13267733,389.003273370664,NA,593670.392087529,974.636718423791,56082.0420579607,NA,31446.0257830859
"61",1993,"Nuggets","DEN-1993",1471.5924,12581180,9371.09934359857,Inf,-1684110.13933301,25025.2282203769,970177.156550015,-9927635.85673585,675900.707031696,967783.076923077,720.853795661429,Inf,-129546.933794847,1925.0175554136,74629.0120423089,-763664.296671988,51992.3620793613,2400000,1401.05078809107,Inf,1e+06,3846.15384615385,151153.846153846,3600000,147239.263803681,140000,158.328055731476,-1450000,-2358000,308.641975308642,15243.9024390244,-6e+06,6277.05627705628,790947.392934412,382.07912146059,NA,809737.00106796,1214.90985000526,49622.8051482649,2870677.41209537,42333.0667936267
"62",1993,"Pistons","DET-1993",1547.5435,12111000,8859.42299871629,Inf,14265770.8048653,22845.1754115742,840578.323860996,27451162.464986,675535.44546646,1211100,885.942299871629,Inf,1426577.08048653,2284.51754115742,84057.8323860996,2745116.2464986,67553.544546646,2350000,1372.54901960784,Inf,11360000,5021.36752136752,172794.117647059,13510000,219626.168224299,140000,432.773109243697,147142.857142857,-900666.666666667,740.187949143173,13207.5471698113,-2833333.33333333,4982.20640569395,728949.998285205,304.306198543917,NA,3693917.69043659,1189.30036105467,49443.5359743333,5304521.43120603,59880.2168263732
"63",1993,"Warriors","GSW-1993",1588.8365,13646000,16954.5509919376,-2233899.87099434,782146.082675498,48066.7678574611,1074894.27924931,Inf,686590.378636371,1049692.30769231,1304.19623014904,-171838.451614949,60165.0832827306,3697.44368134316,82684.1753268698,Inf,52814.64451049,2844000,7373.5632183908,891818.181818182,1672941.17647059,28511.1111111111,298372.093023256,Inf,113306.772908367,140000,200.656694636994,-6415000,-1272727.27272727,465.313028764805,7567.56756756757,-6415000,8187.13450292398,745908.661143729,1900.78822700515,1887542.27611892,877632.621593349,7505.26772456082,75718.3282863157,NA,33468.7473623359
"64",1993,"Pacers","IND-1993",1555.7987,15058000,16493.7868690832,Inf,-3947926.60951689,42643.1385443846,1108238.15758313,Inf,759201.749734075,1158307.69230769,1268.75283608332,Inf,-303686.66227053,3280.24142649112,85249.0890448562,Inf,58400.1345949289,3211000,4382.71604938272,Inf,845000,14130.4347826087,186915.887850467,Inf,144639.63963964,325000,246.908127208481,81014.4927536232,-1942857.14285714,768.913342503439,18361.581920904,-2e+07,10319.7674418605,831751.604007609,1247.33822975639,NA,723739.067686828,3950.75069800426,54452.6440485784,NA,38733.7268347469
"65",1993,"Clippers","LAC-1993",1587.5403,14031000,10794.1120040086,10819868.6309804,3280035.57376132,26415.7022186236,938524.563393794,Inf,694077.202625611,1169250,899.509333667382,901655.719248366,273336.297813443,2201.30851821863,78210.3802828162,Inf,57839.7668854676,2600000,2873.5632183908,5e+06,3187500,7352.94117647059,137888.198757764,Inf,104678.362573099,140000,283.400809716599,127272.727272727,-1117647.05882353,551.181102362205,10144.9275362319,-5e+06,6666.66666666667,816077.438950273,709.286557971887,1402307.19535256,1175658.68908752,1861.08020276244,44630.4227442463,NA,35787.2746164507
"66",1993,"Lakers","LAL-1993",1534.7748,12134000,8288.95172886529,Inf,-931793.632171922,19922.818339654,808277.031045708,22800452.6048664,606950.467961718,1103090.90909091,753.541066260481,Inf,-84708.5120156293,1811.16530360491,73479.7300950644,2072768.41862422,55177.3152692471,3633000,1620.74554294976,Inf,1135312.5,4117.64705882353,212456.140350877,9250000,181650,140000,217.054263565891,-350000,-1156250,644.534412955466,17073.1707317073,-1428571.42857143,7070.70707070707,1010184.38460961,482.523744958118,NA,782475.416708271,1178.04036210076,57578.9585879475,3241363.25223442,52232.16285141
"67",1993,"Heat","MIA-1993",1536.6332,15125000,11369.2214037172,13173350.9607352,-3442524.21652422,28556.1697041679,1089258.18401404,4890498.81521987,776436.910893312,1163461.53846154,874.55549259363,1013334.68928732,-264809.555117248,2196.62843878215,83789.0910780031,376192.216555375,59725.9162225625,2382000,1836.14457831325,8020000,3104000,4916.12903225806,168235.294117647,2977500,139027.777777778,140000,252.707581227437,114035.087719298,-6500000,654.205607476635,11864.406779661,-3810000,8092.48554913295,722645.903997319,563.146480056005,2124049.33064263,2505550.91695736,1517.92274115242,47469.7636036272,1985943.13654842,38079.3198732246
"68",1993,"Bucks","MIL-1993",1502.5555,11239000,31047.2207283223,20630579.2091858,8703433.98807169,68250.2600298291,795987.855058421,-24151169.3121693,551234.756566316,936583.333333333,2587.26839402686,1719214.93409881,725286.165672641,5687.52166915242,66332.3212548684,-2012597.44268078,45936.2297138597,2230000,21442.3076923077,22300000,8660000,44600,150943.396226415,3312500,108108.108108108,140000,174.05643092708,-5e+06,-1104166.66666667,343.70477568741,15217.3913043478,-22300000,4964.5390070922,646510.557930148,6019.36483922451,6698448.78791822,2662789.19173394,12464.2539299518,41060.4669192742,6720308.72052471,29863.8396192053
"69",1993,"Knicks","NYK-1993",1708.8466,13341000,26331.9588896423,Inf,977500.011112712,52806.1852028311,996424.568540517,Inf,662975.208550232,1026230.76923077,2025.53529920325,Inf,75192.3085471317,4062.01424637163,76648.0437338859,Inf,50998.0929654025,3300000,15727.2727272727,Inf,1500000,26212.1212121212,158653.846153846,Inf,111111.111111111,140000,109.991941982272,36891.8918918919,-1728750,328.519855595668,12389.3805309735,-1960000,4964.5390070922,801002.304807978,4187.91224864668,NA,794399.116014204,6838.11237800632,44062.4357141031,NA,31377.9721303193
"70",1993,"Thunder","OKC-1993",1669.0829,10845000,56123.208118223,Inf,4648459.46366039,114763.965574888,699590.006201122,Inf,576168.978006074,903750,4676.93400985191,Inf,387371.621971699,9563.66379790734,58299.1671834268,Inf,48014.0815005062,2183000,50000,Inf,1818181.81818182,1e+05,128411.764705882,Inf,133653.846153846,140000,159.433126660762,66666.6666666667,-523809.523809524,437.956204379562,10687.0229007634,-1.1e+07,7509.8814229249,683557.821588302,14275.0271975959,NA,752500.126289752,28488.1624536661,39967.1110055075,NA,41163.1584267717
"71",1993,"Magic","ORL-1993",1516.78,9855000,14580.7051818458,Inf,Inf,42942.2629807493,891278.024796775,Inf,563717.488516825,821250,1215.05876515382,Inf,Inf,3578.52191506245,74273.1687330646,Inf,46976.4573764021,2400000,4212.5,Inf,Inf,10969.696969697,181818.181818182,Inf,106666.666666667,5000,85.5745721271394,27450.9803921569,-777692.307692308,198.300283286119,174.216027874564,-3620000,197.628458498024,644384.995734128,1442.97543345631,NA,NA,4092.68841553082,56085.4297587439,NA,32824.9655757057
"72",1993,"Sixers","PHI-1993",1462.691,16076000,14407.0492005675,Inf,-3166327.51539328,43457.9016249946,1195483.5313987,-21404962.9939953,910734.1042244,1339666.66666667,1200.58743338063,Inf,-263860.626282773,3621.49180208288,99623.6276165585,-1783746.91616627,75894.5086853667,2400000,3246.75324675325,Inf,857142.857142857,13095.2380952381,194117.647058824,9e+06,179347.826086957,270000,271.084337349398,242424.242424242,-866666.666666667,625,31034.4827586207,-16500000,18450.184501845,692212.176265122,1022.56377598417,NA,550458.528295457,3834.1619101324,47739.7899040279,7026200.4417544,45346.6486906887
"73",1993,"Suns","PHO-1993",1714.6533,12240000,11697.8612687318,13540130.7007087,18471881.0710272,29118.7621867382,812213.533911352,-22771333.3333333,620537.015758962,941538.461538462,899.835482210138,1041548.51543913,1420913.92854056,2239.90478359525,62477.9641470271,-1751641.02564103,47733.6165968432,2420000,2994.0119760479,5e+06,18500000,8928.57142857143,128231.292517007,3333333.33333333,89962.8252788104,140000,106.060606060606,35897.4358974359,-897619.047619048,184.940554821664,7526.88172043011,-18850000,5882.35294117647,726463.191931132,925.912780308976,1750078.55047828,5151924.72871521,2526.6310807629,37507.1698601961,5622551.4328944,32317.4363128437
"74",1993,"Trailblazers","POR-1993",1682.0175,16369000,14307.7190308877,Inf,34595010.2066,35696.3531174499,1194461.08425709,Inf,857242.185910637,1364083.33333333,1192.30991924064,Inf,2882917.51721666,2974.69609312083,99538.4236880909,Inf,71436.8488258864,2655000,4044.11764705882,Inf,26550000,11956.5217391304,194122.807017544,Inf,155462.18487395,275000,346.044393853159,-5e+06,-614722.222222222,858.757062146893,36184.2105263158,-3161428.57142857,12222.2222222222,764094.051604231,980.779531926634,NA,7665759.28722111,2989.93446179131,55834.0889329078,NA,46457.9164566204
"75",1993,"Kings","SAC-1993",1452.457,10764000,15413.6718769341,Inf,-23950652.1661699,40993.3039384691,740885.043358378,Inf,522338.34849211,897000,1284.47265641117,Inf,-1995887.68051416,3416.10866153909,61740.4202798649,Inf,43528.1957076758,2333000,8866.66666666667,Inf,2440000,26600,148598.72611465,Inf,101434.782608696,133000,144.843568945539,131578.947368421,-12750000,440.917107583774,12578.6163522013,-6300000,8159.50920245399,642198.921320688,2398.13634005948,NA,3825895.81930794,7314.06316363229,39879.8445376733,NA,27405.7440614204
