"player","salary","year_end","team_id","fran_id"
"LaSalle Thompson",247500,1997,"DEN","Nuggets"
"Latrell Sprewell",550000,1993,"GSW","Warriors"
"Latrell Sprewell",7e+05,1994,"GSW","Warriors"
"Latrell Sprewell",890000,1995,"GSW","Warriors"
"Latrell Sprewell",975000,1996,"GSW","Warriors"
"Latrell Sprewell",7e+06,1997,"GSW","Warriors"
"Latrell Sprewell",7770000,1998,"GSW","Warriors"
"Latrell Sprewell",8300000,1999,"NYK","Knicks"
"Latrell Sprewell",11250000,2002,"NYK","Knicks"
"Latrell Sprewell",12375000,2003,"NYK","Knicks"
"Latrell Sprewell",13500000,2004,"MIN","Timberwolves"
"Latrell Sprewell",14625000,2005,"MIN","Timberwolves"
"Lauri Markkanen",3821640,2018,"CHI","Bulls"
"Lavor Postell",465850,2002,"NYK","Knicks"
"Lavor Postell",587435,2003,"NYK","Knicks"
"Lavoy Allen",473604,2012,"PHI","Sixers"
"Lavoy Allen",3e+06,2013,"PHI","Sixers"
"Lavoy Allen",3060000,2014,"PHI","Sixers"
"Lavoy Allen",948163,2015,"IND","Pacers"
"Lavoy Allen",3700000,2016,"IND","Pacers"
"Lavoy Allen",4e+06,2017,"IND","Pacers"
"Lawrence Funderburke",2400000,2000,"SAC","Kings"
"Lawrence Funderburke",2700000,2001,"SAC","Kings"
"Lawrence Funderburke",3025000,2002,"SAC","Kings"
"Lawrence Funderburke",3300000,2003,"SAC","Kings"
"Lawrence Funderburke",3600000,2004,"SAC","Kings"
"Lawrence Moten",280000,1996,"MEM","Grizzlies"
"Lawrence Moten",321000,1997,"MEM","Grizzlies"
"Lawrence Roberts",398762,2006,"MEM","Grizzlies"
"Lawrence Roberts",664209,2007,"MEM","Grizzlies"
"Lazar Hayward",1020960,2011,"MIN","Timberwolves"
"Lazar Hayward",1097520,2012,"OKC","Thunder"
"Lazar Hayward",80413,2013,"MIN","Timberwolves"
"Lazaro Borrell",301875,2000,"OKC","Thunder"
"Leandro Barbosa",809280,2004,"PHO","Suns"
"Leandro Barbosa",870000,2005,"PHO","Suns"
"Leandro Barbosa",1679733,2007,"PHO","Suns"
"Leandro Barbosa",5600000,2008,"PHO","Suns"
"Leandro Barbosa",6100000,2009,"PHO","Suns"
"Leandro Barbosa",6600000,2010,"PHO","Suns"
"Leandro Barbosa",7100000,2011,"TOR","Raptors"
"Leandro Barbosa",7600000,2012,"TOR","Raptors"
"Leandro Barbosa",1229255,2013,"WAS","Wizards"
"Leandro Barbosa",1448490,2015,"GSW","Warriors"
"Leandro Barbosa",2500000,2016,"GSW","Warriors"
"Leandro Barbosa",4e+06,2017,"PHO","Suns"
"Leandro Barbosa",5e+05,2018,"PHO","Suns"
"LeBron James",4018920,2004,"CLE","Cavaliers"
"LeBron James",4320360,2005,"CLE","Cavaliers"
"LeBron James",4621800,2006,"CLE","Cavaliers"
"LeBron James",5828090,2007,"CLE","Cavaliers"
"LeBron James",13041250,2008,"CLE","Cavaliers"
"LeBron James",14410581,2009,"CLE","Cavaliers"
"LeBron James",15779912,2010,"CLE","Cavaliers"
"LeBron James",16022500,2012,"MIA","Heat"
"LeBron James",17545000,2013,"MIA","Heat"
"LeBron James",19067500,2014,"MIA","Heat"
"LeBron James",20644400,2015,"CLE","Cavaliers"
"LeBron James",22971000,2016,"CLE","Cavaliers"
"LeBron James",30963450,2017,"CLE","Cavaliers"
"LeBron James",33285709,2018,"CLE","Cavaliers"
"Ledell Eackles",605000,1991,"WAS","Wizards"
"Ledell Eackles",780000,1992,"WAS","Wizards"
"Ledell Eackles",780000,1993,"WAS","Wizards"
"Ledell Eackles",150000,1995,"MIA","Heat"
"Lee Mayberry",520000,1993,"MIL","Bucks"
"Lee Mayberry",670000,1994,"MIL","Bucks"
"Lee Mayberry",820000,1995,"MIL","Bucks"
"Lee Mayberry",965000,1996,"MIL","Bucks"
"Lee Mayberry",1100000,1997,"MEM","Grizzlies"
"Lee Mayberry",1320000,1998,"MEM","Grizzlies"
"Lee Mayberry",1540000,1999,"MEM","Grizzlies"
"Lee Nailon",316969,2001,"CHA","Hornets"
"Lee Nailon",465850,2002,"CHA","Hornets"
"Lee Nailon",587435,2003,"NYK","Knicks"
"Lee Nailon",745046,2005,"NOP","Pelicans"
"Lee Nailon",835810,2006,"PHI","Sixers"
"Leon Powe",797581,2009,"BOS","Celtics"
"Leon Powe",855189,2010,"CLE","Cavaliers"
"Leon Powe",915852,2011,"CLE","Cavaliers"
"Leon Smith",449920,2000,"DAL","Mavericks"
"Leon Smith",483680,2001,"DAL","Mavericks"
"Leon Smith",517360,2002,"DAL","Mavericks"
"LeRon Ellis",180000,1992,"LAC","Clippers"
"LeRon Ellis",150000,1994,"CHA","Hornets"
"LeRon Ellis",4e+05,1996,"MIA","Heat"
"Les Jepsen",505000,1991,"GSW","Warriors"
"Les Jepsen",504000,1992,"SAC","Kings"
"Les Jepsen",504000,1993,"SAC","Kings"
"Les Jepsen",504000,1994,"SAC","Kings"
"Lester Conner",9e+05,1991,"MIL","Bucks"
"Lester Conner",9e+05,1992,"MIL","Bucks"
"Lester Conner",890000,1993,"ORL","Magic"
"Lester Conner",25000,1994,"ORL","Magic"
"Lester Hudson",199185,2010,"MEM","Grizzlies"
"Lester Hudson",193802,2010,"BOS","Celtics"
"Lester Hudson",192791,2011,"WAS","Wizards"
"Lester Hudson",55774,2015,"LAC","Clippers"
"Levi Randolph",25000,2016,"BOS","Celtics"
"Linas Kleiza",879360,2006,"DEN","Nuggets"
"Linas Kleiza",1011360,2008,"DEN","Nuggets"
"Linas Kleiza",1824493,2009,"DEN","Nuggets"
"Linas Kleiza",4995000,2011,"TOR","Raptors"
"Linas Kleiza",4605000,2012,"TOR","Raptors"
"Linas Kleiza",4600000,2013,"TOR","Raptors"
"Lindsey Hunter",902000,1994,"DET","Pistons"
"Lindsey Hunter",1173000,1995,"DET","Pistons"
"Lindsey Hunter",1715000,1997,"DET","Pistons"
"Lindsey Hunter",1750000,1998,"DET","Pistons"
"Lindsey Hunter",2050000,1999,"DET","Pistons"
"Lindsey Hunter",2350000,2000,"DET","Pistons"
"Lindsey Hunter",2650000,2001,"MIL","Bucks"
"Lindsey Hunter",3425760,2002,"LAL","Lakers"
"Lindsey Hunter",3870912,2003,"TOR","Raptors"
"Lindsey Hunter",3e+06,2004,"DET","Pistons"
"Lindsey Hunter",1600000,2005,"DET","Pistons"
"Lindsey Hunter",1760000,2006,"DET","Pistons"
"Lindsey Hunter",2250000,2007,"DET","Pistons"
"Lindsey Hunter",2250000,2008,"DET","Pistons"
"Lindsey Hunter",1143473,2009,"CHI","Bulls"
"Lindsey Hunter",1306455,2010,"CHI","Bulls"
"Linton Johnson",366931,2004,"CHI","Bulls"
"Linton Johnson",719373,2006,"BKN","Nets"
"Linton Johnson",771331,2007,"NOP","Pelicans"
"Linton Johnson",283953,2008,"PHO","Suns"
"Lionel Chalmers",450000,2005,"LAC","Clippers"
"Lionel Chalmers",682050,2006,"MIN","Timberwolves"
"Lionel Simmons",930000,1991,"SAC","Kings"
"Lionel Simmons",1289000,1992,"SAC","Kings"
"Lionel Simmons",1464000,1993,"SAC","Kings"
"Lionel Simmons",1743000,1994,"SAC","Kings"
"Lionel Simmons",2181400,1995,"SAC","Kings"
"Lionel Simmons",2676000,1996,"SAC","Kings"
"Lionel Simmons",3194000,1997,"SAC","Kings"
"Lionel Simmons",3716500,1998,"SAC","Kings"
"Lionel Simmons",4238500,1999,"SAC","Kings"
"Litterial Green",140000,1993,"ORL","Magic"
"Litterial Green",250000,1994,"ORL","Magic"
"Litterial Green",247500,1997,"DET","Pistons"
"Livio Jean-Charles",1188840,2017,"SAS","Spurs"
"Livio Jean-Charles",1035200,2018,"SAS","Spurs"
"Lloyd Daniels",140000,1993,"SAS","Spurs"
"Lloyd Daniels",182000,1994,"SAS","Spurs"
"Lloyd Daniels",250000,1995,"SAS","Spurs"
"Lloyd Daniels",11400,1995,"PHI","Sixers"
"Lloyd Daniels",184100,1997,"BKN","Nets"
"Logan Vander Velden",2e+05,1996,"LAC","Clippers"
"Lonny Baxter",349458,2003,"CHI","Bulls"
"Lonny Baxter",636679,2004,"TOR","Raptors"
"Lonny Baxter",542475,2005,"NOP","Pelicans"
"Lonny Baxter",745248,2006,"HOU","Rockets"
"Lonzo Ball",6286560,2018,"LAL","Lakers"
"Loren Meyer",556000,1996,"DAL","Mavericks"
"Loren Meyer",639000,1997,"PHO","Suns"
"Loren Meyer",722760,1998,"PHO","Suns"
"Loren Meyer",450000,1999,"DEN","Nuggets"
"Loren Woods",332817,2002,"MIN","Timberwolves"
"Loren Woods",662435,2003,"MIN","Timberwolves"
"Loren Woods",638679,2004,"MIA","Heat"
"Loren Woods",755000,2005,"TOR","Raptors"
"Loren Woods",780000,2006,"TOR","Raptors"
"Loren Woods",3e+05,2007,"SAC","Kings"
"Lorenzen Wright",1480000,1997,"LAC","Clippers"
"Lorenzen Wright",1701720,1998,"LAC","Clippers"
"Lorenzen Wright",1923000,1999,"LAC","Clippers"
"Lorenzen Wright",4400000,2000,"ATL","Hawks"
"Lorenzen Wright",4950000,2001,"ATL","Hawks"
"Lorenzen Wright",5500000,2002,"MEM","Grizzlies"
"Lorenzen Wright",6050000,2003,"MEM","Grizzlies"
"Lorenzen Wright",6600000,2004,"MEM","Grizzlies"
"Lorenzen Wright",7150000,2005,"MEM","Grizzlies"
"Lorenzen Wright",7700000,2006,"MEM","Grizzlies"
"Lorenzen Wright",3250000,2007,"ATL","Hawks"
"Lorenzen Wright",1262275,2009,"CLE","Cavaliers"
"Lorenzo Brown",283367,2015,"MIN","Timberwolves"
"Lorenzo Brown",117016,2016,"DET","Pistons"
"Lorenzo Brown",111444,2016,"PHO","Suns"
"Lorenzo Williams",7000,1993,"CHA","Hornets"
"Lorenzo Williams",250000,1994,"BOS","Celtics"
"Lorenzo Williams",2e+05,1995,"DAL","Mavericks"
"Lorenzo Williams",1550000,1996,"DAL","Mavericks"
"Lorenzo Williams",940000,1997,"WAS","Wizards"
"Lorenzo Williams",1128000,1998,"WAS","Wizards"
"Lorenzo Williams",1316000,1999,"WAS","Wizards"
"Lorenzo Williams",1540000,2000,"WAS","Wizards"
"Lorenzo Williams",1750000,2001,"WAS","Wizards"
"Lorenzo Williams",1880000,2002,"WAS","Wizards"
"Lorenzo Williams",2068000,2003,"WAS","Wizards"
"Lou Amundson",1650000,2016,"NYK","Knicks"
"Lou Amundson",1551659,2017,"NYK","Knicks"
"Lou Roe",247500,1997,"GSW","Warriors"
"Lou Roe",97412,2000,"MIN","Timberwolves"
"Lou Williams",5450000,2015,"TOR","Raptors"
"Lou Williams",7e+06,2016,"LAL","Lakers"
"Lou Williams",7e+06,2017,"HOU","Rockets"
"Lou Williams",7e+06,2018,"LAC","Clippers"
"Louis Amundson",105696,2007,"PHI","Sixers"
"Louis Amundson",75000,2007,"SAC","Kings"
"Louis Amundson",797581,2009,"PHO","Suns"
"Louis Amundson",855189,2010,"PHO","Suns"
"Louis Amundson",2225000,2011,"GSW","Warriors"
"Louis Amundson",2403000,2012,"IND","Pacers"
"Louis Amundson",1069509,2013,"MIN","Timberwolves"
"Louis Amundson",409167,2015,"NYK","Knicks"
"Louis Williams",450000,2006,"PHI","Sixers"
"Louis Williams",664209,2007,"PHI","Sixers"
"Louis Williams",4500000,2009,"PHI","Sixers"
"Louis Williams",4972500,2010,"PHI","Sixers"
"Louis Williams",5e+06,2011,"PHI","Sixers"
"Louis Williams",5176000,2012,"PHI","Sixers"
"Louis Williams",5e+06,2013,"ATL","Hawks"
"Louis Williams",5225000,2014,"ATL","Hawks"
"Loy Vaught",825000,1991,"LAC","Clippers"
"Loy Vaught",1e+06,1992,"LAC","Clippers"
"Loy Vaught",1100000,1993,"LAC","Clippers"
"Loy Vaught",1225000,1994,"LAC","Clippers"
"Loy Vaught",2750000,1995,"LAC","Clippers"
"Loy Vaught",3e+06,1996,"LAC","Clippers"
"Loy Vaught",3100000,1997,"LAC","Clippers"
"Loy Vaught",3350000,1998,"LAC","Clippers"
"Loy Vaught",3830000,1999,"DET","Pistons"
"Loy Vaught",4180000,2000,"DET","Pistons"
"Loy Vaught",4812025,2001,"DAL","Mavericks"
"Loy Vaught",5222025,2002,"WAS","Wizards"
"Loy Vaught",5364964,2003,"WAS","Wizards"
"Luc Longley",1590000,1992,"MIN","Timberwolves"
"Luc Longley",1590000,1994,"MIN","Timberwolves"
"Luc Longley",2300000,1996,"CHI","Bulls"
"Luc Longley",2790000,1997,"CHI","Bulls"
"Luc Longley",3184900,1998,"CHI","Bulls"
"Luc Longley",4e+06,1999,"PHO","Suns"
"Luc Longley",6325000,2002,"NYK","Knicks"
"Luc Longley",6900000,2003,"NYK","Knicks"
"Luc Mbah a Moute",757000,2009,"MIL","Bucks"
"Luc Mbah a Moute",736420,2010,"MIL","Bucks"
"Luc Mbah a Moute",854389,2011,"MIL","Bucks"
"Luc Mbah a Moute",5e+06,2012,"MIL","Bucks"
"Luc Mbah a Moute",4795192,2013,"MIL","Bucks"
"Luc Mbah a Moute",4588384,2014,"SAC","Kings"
"Luc Mbah a Moute",4382576,2015,"PHI","Sixers"
"Luc Mbah a Moute",1270964,2016,"LAC","Clippers"
"Luc Mbah a Moute",2203000,2017,"LAC","Clippers"
"Luc Mbah a Moute",2116955,2018,"HOU","Rockets"
"Lucas Nogueira",1762680,2015,"TOR","Raptors"
"Lucas Nogueira",1842000,2016,"TOR","Raptors"
"Lucas Nogueira",1921320,2017,"TOR","Raptors"
"Lucas Nogueira",2947305,2018,"TOR","Raptors"
"Lucious Harris",350000,1994,"DAL","Mavericks"
"Lucious Harris",455000,1995,"DAL","Mavericks"
"Lucious Harris",725000,1996,"DAL","Mavericks"
"Lucious Harris",1200000,1997,"PHI","Sixers"
"Lucious Harris",1440000,1998,"BKN","Nets"
"Lucious Harris",1680000,1999,"BKN","Nets"
"Lucious Harris",1920000,2000,"BKN","Nets"
"Lucious Harris",2160000,2001,"BKN","Nets"
"Lucious Harris",2400000,2002,"BKN","Nets"
"Lucious Harris",2640000,2003,"BKN","Nets"
"Lucious Harris",2500000,2004,"BKN","Nets"
"Lucious Harris",2500000,2005,"CLE","Cavaliers"
"Luigi Datome",1750000,2015,"BOS","Celtics"
"Luis Flores",385277,2005,"GSW","Warriors"
"Luis Montero",525093,2016,"POR","Trailblazers"
"Luis Scola",3100667,2009,"HOU","Rockets"
"Luis Scola",3375600,2010,"HOU","Rockets"
"Luis Scola",7775378,2011,"HOU","Rockets"
"Luis Scola",8591793,2012,"HOU","Rockets"
"Luis Scola",4148510,2013,"PHO","Suns"
"Luis Scola",4508504,2014,"IND","Pacers"
"Luis Scola",6541000,2015,"HOU","Rockets"
"Luis Scola",6172538,2015,"HOU","Rockets"
"Luis Scola",4868499,2015,"IND","Pacers"
"Luis Scola",3e+06,2016,"TOR","Raptors"
"Luis Scola",5e+06,2017,"BKN","Nets"
"Luke Babbitt",1645440,2011,"POR","Trailblazers"
"Luke Babbitt",1768800,2012,"POR","Trailblazers"
"Luke Babbitt",1892280,2013,"POR","Trailblazers"
"Luke Babbitt",981084,2015,"NOP","Pelicans"
"Luke Babbitt",1100000,2016,"NOP","Pelicans"
"Luke Babbitt",1227000,2017,"MIA","Heat"
"Luke Babbitt",1974159,2018,"ATL","Hawks"
"Luke Harangody",473604,2011,"CLE","Cavaliers"
"Luke Harangody",762195,2012,"CLE","Cavaliers"
"Luke Harangody",1054389,2013,"CLE","Cavaliers"
"Luke Jackson",1818720,2005,"CLE","Cavaliers"
"Luke Jackson",1955160,2006,"CLE","Cavaliers"
"Luke Jackson",40501,2007,"LAC","Clippers"
"Luke Jackson",279415,2008,"MIA","Heat"
"Luke Kennard",2759280,2018,"DET","Pistons"
"Luke Ridnour",1424400,2004,"OKC","Thunder"
"Luke Ridnour",1531200,2005,"OKC","Thunder"
"Luke Ridnour",1638000,2006,"OKC","Thunder"
"Luke Ridnour",2425878,2007,"OKC","Thunder"
"Luke Ridnour",6500000,2008,"OKC","Thunder"
"Luke Ridnour",6500000,2009,"MIL","Bucks"
"Luke Ridnour",6500000,2010,"MIL","Bucks"
"Luke Ridnour",4e+06,2011,"MIN","Timberwolves"
"Luke Ridnour",3680000,2012,"MIN","Timberwolves"
"Luke Ridnour",4e+06,2013,"MIN","Timberwolves"
"Luke Ridnour",4320000,2014,"MIL","Bucks"
"Luke Ridnour",2750000,2015,"ORL","Magic"
"Luke Schenscher",55000,2007,"CHI","Bulls"
"Luke Walton",366931,2004,"LAL","Lakers"
"Luke Walton",620046,2005,"LAL","Lakers"
"Luke Walton",1250000,2006,"LAL","Lakers"
"Luke Walton",1375000,2007,"LAL","Lakers"
"Luke Walton",4e+06,2008,"LAL","Lakers"
"Luke Walton",4420000,2009,"LAL","Lakers"
"Luke Walton",4840000,2010,"LAL","Lakers"
"Luke Walton",5260000,2011,"LAL","Lakers"
"Luke Walton",5680000,2012,"LAL","Lakers"
"Luke Walton",6091363,2013,"CLE","Cavaliers"
"Luke Zeller",473604,2013,"PHO","Suns"
"Luol Deng",2443920,2006,"CHI","Bulls"
"Luol Deng",2614440,2007,"CHI","Bulls"
"Luol Deng",3320339,2008,"CHI","Bulls"
"Luol Deng",9385000,2009,"CHI","Bulls"
"Luol Deng",10370425,2010,"CHI","Bulls"
"Luol Deng",11345000,2011,"CHI","Bulls"
"Luol Deng",12325000,2012,"CHI","Bulls"
"Luol Deng",13305000,2013,"CHI","Bulls"
"Luol Deng",14275000,2014,"CHI","Bulls"
"Luol Deng",9714461,2015,"MIA","Heat"
"Luol Deng",10151612,2016,"MIA","Heat"
"Luol Deng",1.8e+07,2017,"LAL","Lakers"
"Luol Deng",17190000,2018,"LAL","Lakers"
"Luther Head",975600,2006,"HOU","Rockets"
"Luther Head",1048800,2007,"HOU","Rockets"
"Luther Head",1962378,2009,"HOU","Rockets"
"Luther Head",884881,2010,"IND","Pacers"
"Luther Head",992680,2011,"SAC","Kings"
"Luther Wright",650000,1994,"UTA","Jazz"
"Luther Wright",845000,1995,"UTA","Jazz"
"Lynn Greer",664209,2007,"MIL","Bucks"
"Maalik Wayns",217301,2013,"PHI","Sixers"
"Maceo Baston",423500,2001,"MIL","Bucks"
"Maceo Baston",1830000,2008,"TOR","Raptors"
"Maceo Baston",2272860,2009,"IND","Pacers"
"Maciej Lampe",829000,2004,"NYK","Knicks"
"Maciej Lampe",9e+05,2005,"PHO","Suns"
"Maciej Lampe",9e+05,2006,"NOP","Pelicans"
"Magic Johnson",2400000,1991,"LAL","Lakers"
"Magic Johnson",2500000,1992,"LAL","Lakers"
"Magic Johnson",2500000,1993,"LAL","Lakers"
"Magic Johnson",2500000,1994,"LAL","Lakers"
"Mahmoud Abdul-Rauf",1660000,1991,"DEN","Nuggets"
"Mahmoud Abdul-Rauf",2008000,1992,"DEN","Nuggets"
"Mahmoud Abdul-Rauf",2358000,1993,"DEN","Nuggets"
"Mahmoud Abdul-Rauf",1825000,1994,"DEN","Nuggets"
"Mahmoud Abdul-Rauf",2200000,1995,"DEN","Nuggets"
"Mahmoud Abdul-Rauf",2600000,1996,"DEN","Nuggets"
"Mahmoud Abdul-Rauf",3100000,1997,"SAC","Kings"
"Mahmoud Abdul-Rauf",3300000,1998,"SAC","Kings"
"Mahmoud Abdul-Rauf",798500,2001,"MEM","Grizzlies"
"Makhtar N\'Diaye",287500,1999,"MEM","Grizzlies"
"Malachi Richardson",1439880,2017,"SAC","Kings"
"Malachi Richardson",1504560,2018,"SAC","Kings"
"Malcolm Brogdon",925000,2017,"MIL","Bucks"
"Malcolm Brogdon",1312611,2018,"MIL","Bucks"
"Malcolm Delaney",2500000,2017,"ATL","Hawks"
"Malcolm Delaney",2500000,2018,"ATL","Hawks"
"Malcolm Lee",5e+05,2012,"MIN","Timberwolves"
"Malcolm Lee",762195,2013,"MIN","Timberwolves"
"Malcolm Lee",884293,2014,"PHO","Suns"
"Malcolm Mackey",550000,1994,"PHO","Suns"
"Malcolm Miller",25000,2016,"BOS","Celtics"
"Malcolm Thomas",103104,2012,"SAS","Spurs"
"Malcolm Thomas",474000,2015,"PHI","Sixers"
"Malik Allen",332817,2002,"MIA","Heat"
"Malik Allen",512435,2003,"MIA","Heat"
"Malik Allen",1510000,2004,"MIA","Heat"
"Malik Allen",1950625,2005,"MIA","Heat"
"Malik Allen",1670000,2006,"CHI","Bulls"
"Malik Allen",1803600,2007,"CHI","Bulls"
"Malik Allen",998398,2008,"DAL","Mavericks"
"Malik Allen",1300000,2009,"MIL","Bucks"
"Malik Allen",1300000,2010,"DEN","Nuggets"
"Malik Allen",1229255,2011,"ORL","Magic"
"Malik Beasley",1627320,2017,"DEN","Nuggets"
"Malik Beasley",1700640,2018,"DEN","Nuggets"
"Malik Hairston",351091,2009,"SAS","Spurs"
"Malik Hairston",736420,2010,"SAS","Spurs"
"Malik Monk",2904480,2018,"CHA","Hornets"
"Malik Rose",272250,1998,"SAS","Spurs"
"Malik Rose",2285000,2000,"SAS","Spurs"
"Malik Rose",2285000,2002,"SAS","Spurs"
"Malik Rose",4370000,2003,"SAS","Spurs"
"Malik Rose",4916250,2004,"SAS","Spurs"
"Malik Rose",6008750,2006,"NYK","Knicks"
"Malik Rose",7101250,2008,"NYK","Knicks"
"Malik Rose",7647500,2009,"OKC","Thunder"
"Malik Sealy",790000,1993,"IND","Pacers"
"Malik Sealy",1023000,1994,"IND","Pacers"
"Malik Sealy",1260000,1995,"LAC","Clippers"
"Malik Sealy",1495000,1996,"LAC","Clippers"
"Malik Sealy",1732000,1997,"LAC","Clippers"
"Malik Sealy",1150000,1998,"DET","Pistons"
"Malik Sealy",1e+06,1999,"MIN","Timberwolves"
"Malik Sealy",1100000,2000,"MIN","Timberwolves"
"Mamadou N\'Diaye",737880,2001,"DEN","Nuggets"
"Mamadou N\'Diaye",793200,2002,"TOR","Raptors"
"Mamadou N\'Diaye",848520,2003,"TOR","Raptors"
"Mamadou N\'Diaye",750000,2005,"LAC","Clippers"
"Manny Harris",473604,2011,"CLE","Cavaliers"
"Manny Harris",122942,2012,"CLE","Cavaliers"
"Manny Harris",119494,2017,"DAL","Mavericks"
"Manu Ginobili",1325000,2003,"SAS","Spurs"
"Manu Ginobili",1457500,2004,"SAS","Spurs"
"Manu Ginobili",8254375,2007,"SAS","Spurs"
"Manu Ginobili",9079811,2008,"SAS","Spurs"
"Manu Ginobili",9905248,2009,"SAS","Spurs"
"Manu Ginobili",10728130,2010,"SAS","Spurs"
"Manu Ginobili",11854584,2011,"SAS","Spurs"
"Manu Ginobili",12981038,2012,"SAS","Spurs"
"Manu Ginobili",14107492,2013,"SAS","Spurs"
"Manu Ginobili",7500000,2014,"SAS","Spurs"
"Manu Ginobili",7e+06,2015,"SAS","Spurs"
"Manu Ginobili",2814000,2016,"SAS","Spurs"
"Manu Ginobili",1.4e+07,2017,"SAS","Spurs"
"Manu Ginobili",2500000,2018,"SAS","Spurs"
"Manute Bol",1300000,1991,"PHI","Sixers"
"Manute Bol",1350000,1992,"PHI","Sixers"
"Manute Bol",1650000,1993,"PHI","Sixers"
"Manute Bol",650000,1994,"MIA","Heat"
"Manute Bol",2e+05,1995,"GSW","Warriors"
"Marc Gasol",3093333,2009,"MEM","Grizzlies"
"Marc Gasol",3240000,2010,"MEM","Grizzlies"
"Marc Gasol",3480000,2011,"MEM","Grizzlies"
"Marc Gasol",12922194,2012,"MEM","Grizzlies"
"Marc Gasol",13891359,2013,"MEM","Grizzlies"
"Marc Gasol",14860523,2014,"MEM","Grizzlies"
"Marc Gasol",15829688,2015,"MEM","Grizzlies"
"Marc Gasol",19700000,2016,"MEM","Grizzlies"
"Marc Gasol",21165675,2017,"MEM","Grizzlies"
"Marc Gasol",22642350,2018,"MEM","Grizzlies"
"Marc Jackson",316969,2001,"GSW","Warriors"
"Marc Jackson",3250000,2002,"GSW","Warriors"
"Marc Jackson",3575000,2003,"MIN","Timberwolves"
"Marc Jackson",4225000,2005,"PHI","Sixers"
"Marc Jackson",4550000,2006,"BKN","Nets"
"Marc Jackson",4875000,2007,"NOP","Pelicans"
"Marcelo Huertas",525093,2016,"LAL","Lakers"
"Marcelo Huertas",1500000,2017,"HOU","Rockets"
"Marcin Gortat",427163,2008,"ORL","Magic"
"Marcin Gortat",711517,2009,"ORL","Magic"
"Marcin Gortat",5854000,2010,"ORL","Magic"
"Marcin Gortat",6790640,2012,"PHO","Suns"
"Marcin Gortat",7258960,2013,"PHO","Suns"
"Marcin Gortat",7727280,2014,"WAS","Wizards"
"Marcin Gortat",10434782,2015,"WAS","Wizards"
"Marcin Gortat",11217391,2016,"WAS","Wizards"
"Marcin Gortat",1.2e+07,2017,"WAS","Wizards"
"Marcin Gortat",12782609,2018,"WAS","Wizards"
"Marco Belinelli",1345800,2008,"GSW","Warriors"
"Marco Belinelli",1547640,2010,"TOR","Raptors"
"Marco Belinelli",2380270,2011,"NOP","Pelicans"
"Marco Belinelli",3377604,2012,"NOP","Pelicans"
"Marco Belinelli",1957000,2013,"CHI","Bulls"
"Marco Belinelli",2750000,2014,"SAS","Spurs"
"Marco Belinelli",2873750,2015,"SAS","Spurs"
"Marco Belinelli",6333333,2016,"SAC","Kings"
"Marco Belinelli",6333333,2017,"CHA","Hornets"
"Marco Belinelli",6606060,2018,"ATL","Hawks"
"Marcus Banks",1499400,2004,"BOS","Celtics"
"Marcus Banks",1611840,2005,"BOS","Celtics"
"Marcus Banks",1724280,2006,"BOS","Celtics"
"Marcus Banks",3672414,2007,"PHO","Suns"
"Marcus Banks",3966207,2008,"MIA","Heat"
"Marcus Banks",4260000,2009,"TOR","Raptors"
"Marcus Banks",4553793,2010,"TOR","Raptors"
"Marcus Banks",4847586,2011,"NOP","Pelicans"
"Marcus Brown",220000,1997,"POR","Trailblazers"
"Marcus Brown",5e+05,1998,"MEM","Grizzlies"
"Marcus Brown",5e+05,1999,"MEM","Grizzlies"
"Marcus Brown",43294,2000,"DET","Pistons"
"Marcus Camby",2434000,1997,"TOR","Raptors"
"Marcus Camby",2799240,1998,"TOR","Raptors"
"Marcus Camby",3164000,1999,"NYK","Knicks"
"Marcus Camby",7300000,2002,"NYK","Knicks"
"Marcus Camby",6750000,2003,"DEN","Nuggets"
"Marcus Camby",7250000,2004,"DEN","Nuggets"
"Marcus Camby",9150000,2006,"DEN","Nuggets"
"Marcus Camby",11250000,2008,"DEN","Nuggets"
"Marcus Camby",1e+07,2009,"LAC","Clippers"
"Marcus Camby",7650000,2010,"POR","Trailblazers"
"Marcus Camby",11749832,2011,"POR","Trailblazers"
"Marcus Camby",11227250,2012,"POR","Trailblazers"
"Marcus Camby",4590338,2013,"NYK","Knicks"
"Marcus Camby",4383773,2014,"TOR","Raptors"
"Marcus Camby",1399507,2014,"HOU","Rockets"
"Marcus Camby",646609,2015,"TOR","Raptors"
"Marcus Fizer",2562000,2001,"CHI","Bulls"
"Marcus Fizer",2754120,2002,"CHI","Bulls"
"Marcus Fizer",2946240,2003,"CHI","Bulls"
"Marcus Fizer",3726994,2004,"CHI","Bulls"
"Marcus Fizer",735960,2005,"MIL","Bucks"
"Marcus Georges-Hunt",31969,2017,"MIA","Heat"
"Marcus Georges-Hunt",31969,2017,"ORL","Magic"
"Marcus Georges-Hunt",25000,2017,"BOS","Celtics"
"Marcus Georges-Hunt",1312611,2018,"MIN","Timberwolves"
"Marcus Haislip",1439400,2003,"MIL","Bucks"
"Marcus Haislip",1547280,2004,"MIL","Bucks"
"Marcus Haislip",1400000,2005,"MIL","Bucks"
"Marcus Haislip",576380,2005,"IND","Pacers"
"Marcus Haislip",825497,2010,"SAS","Spurs"
"Marcus Landry",457588,2010,"BOS","Celtics"
"Marcus Liberty",210000,1991,"DEN","Nuggets"
